영화명,감독,main_emotion,sub_emotion
러프하우스,조나단 호지슨,두려움,['혼란스러운']
어 데몬스트레이션 오브 브릴리언스 인 포 액츠,"루치아 믈즈략,모르텐 치나코프",우울,['염세적인']
달콤한 저녁,리아 베르텔스,우울,['눈물이 나는']
어큐즈 넘버2: 월터 시술루,"니콜라 샹포,질 포르테",우울,['마비된']
먹는 여자,쇼노 지로,기타,['혐오스러운']
파드마바티,산제이 릴라 반살리,우울,['눈물이 나는']
사랑폭탄,유나래,우울,['비통한']
노동혁명,탁은진,우울,['마비된']
처음,이규리,기타,['슬픔']
콘라드 바이트,마크 라파포트,행복,['흥분']
직병렬,맥스 하틀러,우울,['마비된']
홈,아니타 브루베어,기타,['만족스러운']
노 오브젝트,모이아 조뱅-파레,두려움,['조심스러운']
독도를 지킨 자 안용복,이지은,두려움,['희생된']
메이트,임채린,기타,['조심스러운']
그 어디에도 빛나지 않는 별은 없다,조정민,우울,['마비된']
미친사랑,문시현,두려움,['두려운']
악인전,이원태,행복,['흥분']
봉오동 전투,원신연,행복,['흥분']
비스트,이정호,놀람,['충격 받은']
오늘도 평화로운,백승기,우울,['염세적인']
롱 리브 더 킹: 목포 영웅,강윤성,화남,"['편안한', '악의적인']"
82년생 김지영,김도영,우울,['눈물이 나는']
기생충,봉준호,놀람,['충격 받은']
남산의 부장들,우민호,놀람,['충격 받은']
어린 의뢰인,장규성,놀람,['충격 받은']
홍혜일기,이가익,기타,['취약한']
텐덤,김가현,두려움,['취약한']
장사리: 잊혀진 영웅들,"곽경택,김태훈",우울,['마비된']
스윈들러,이동환,화남,['구역질 나는']
사선의 끝,이은상,화남,"['배신당한', '눈물이 나는']"
오케이 마담,이철하,행복,['흥분']
윤희에게,임대형,기타,['흥분']
로드킬,이수성,화남,['배신당한']
메기의 추억,김문옥,우울,"['마비된', '눈물이 나는']"
항거:유관순 이야기,조민호,기타,['눈물이 나는']
후쿠오카,장률,기타,['혼란스러운']
"다시, 봄",정용주,두려움,['불안']
마음의 소리 스페셜 2 - 이어서 하자,김현수,기타,['혐오스러운']
뽀로로 극장판 보물섬 대모험,"김현호,윤창섭",행복,['흥분']
왓칭,김성기,두려움,['두려운']
로망,이창근,우울,['염세적인']
원펀치,박현수,두려움,['혼란스러운']
전조등,김일형,우울,['염세적인']
만개의 언덕,김준겸,우울,['눈물이 나는']
배심원들,홍승완,행복,"['신뢰하는', '흥분']"
쎈놈,김유진,화남,['분노']
동경,윤웅대,두려움,['회의적인']
안녕자두야 스페셜 : 언더 더 씨,손석우,기타,['걱정스러운']
변신,김홍선,우울,['염세적인']
세트플레이,문승욱,우울,['가난한 불우한']
산책하는 별,김재영,기타,['고립된(당황한)']
가장 보통의 연애,김한결,기타,['혼란스러운(당황한)']
연락처,강지이,두려움,['조심스러운']
경계근무,안동기,두려움,['당혹스러운']
낙타들,김도영,두려움,['회의적인']
택싱데이,이재휘,기타,['당혹스러운']
낙과,양재준,기타,['혐오스러운']
302호의 문제,양인철,두려움,['조심스러운']
종친장학금,전승표,우울,['눈물이 나는']
보이는 어둠,채한영,우울,['외로운']
바당이영,김나윤,기타,['눈물이 나는']
아나운서 살인사건,오인천,화남,['안달하는']
파테르,이상환,기타,['억울한']
담보,강대규,행복,"['편안한', '흥분']"
흩어진 밤,"김솔,이지형",두려움,['조심스러운']
파도를 걷는 소년,최창환,우울,['가난한 불우한']
레오,이덕찬,행복,['기쁨']
병(病),이우동,두려움,['두려운']
이장,정승오,우울,['마비된']
이장,정승오,기타,['눈물이 나는']
전주에서 길을 묻다,진승현,기타,['구역질 나는']
기방도령,남대중,행복,['흥분']
굿바이 썸머,박주영,우울,['염세적인']
애틀란틱 시티,라주형,우울,['고립된']
욕창,심혜정,우울,['상처']
영화광 연속살인사건,박진성,두려움,['두려운']
겨울의 수박,황유정,두려움,['두려운']
나의 새라씨,김덕근,기타,['자신하는']
너무 무겁지도 가볍지도 않게,조윤선,우울,['눈물이 나는']
노량대첩,김소현,행복,['자신하는']
히트맨,최원섭,행복,['흥분']
제8일의 밤,김태형,우울,"['눈물이 나는', '염세적인']"
난폭한 기록,하원준,기타,['염세적인']
디재스터 라이프,백지훈,두려움,['조심스러운']
고봉수 감독 단편선,고봉수,기타,['염세적인']
근본주의자,고봉수,두려움,['조심스러운']
다정을 위한 시간,김지현,두려움,['희생된']
대리시험,김나경,우울,['가난한 불우한']
링링,윤다영,기타,['취약한']
보통은 그렇다,김광민,두려움,['혼란스러운']
비에 젖은 나방,전민혁,두려움,['조심스러운']
상팔자,김민재,우울,['눈물이 나는']
아쿠아마린,유종석,두려움,['조심스러운']
여고생의 기묘한 자율학습,김보원,우울,['환멸을 느끼는']
우린같이 영화를보고 소설을읽어,이연철,두려움,['두려운']
움직임의 사전,정다희,기타,['마비된']
주근깨,김지희,두려움,['혼란스러운']
지팡이소녀,조한별,화남,['악의적인']
차대리,김진화,기타,['비통한']
응징자2,신재호,기타,['고립된(당황한)']
미주꺼햄버거,김미림,기타,['걱정스러운']
샤또 몬테,전혜림,두려움,['조심스러운']
리바운드,성창원,두려움,['혼란스러운']
어제 일은 모두 괜찮아,이성한,두려움,['두려운']
죽도 서핑 다이어리,이현승,우울,['슬픔']
사회생활,이시대,기타,['고립된(당황한)']
프랑스여자,김희정,우울,['부끄러운']
파고,박정범,기타,['혐오스러운']
앙상블,정형석,우울,['눈물이 나는']
좋은 여자,전규환,화남,['분노']
독고다이,이수성,기타,['악의적인']
"아미마모 미마모, 비너스 밴딧",박화영,우울,['염세적인']
이상한 게임,신재천,놀람,"['당황', '안도', '혼란스러운']"
엄지 척,"이광호,조한별",두려움,['희생된']
나랏말싸미,조철현,우울,['염세적인']
레드슈즈,"홍성호,장무현,엄영식",행복,['자신하는']
승리호,조성희,화남,['안달하는']
별의 정원,원종식,우울,['염세적인']
발광하는 현대사,조성규,기타,['혐오스러운']
극장판 샤이닝스타:새로운 루나퀸의 탄생!,"박일호,정지훈",기타,['불안']
깡패들,소재현,기타,['악의적인']
열혈형사,윤여창,행복,['흥분']
탈출,이숭환,기타,['회의적인']
열두 번째 용의자,고명성,우울,"['염세적인', '염세적인']"
콩쥐별전 - 전주성의 비밀,배효상,행복,['흥분']
혐오가족,김미조,기타,['혐오스러운']
프린세스 아야,이성강,행복,['흥분']
기일,정빛아름,우울,['눈물이 나는']
우리집,윤가은,행복,['자신하는']
양,나영길,기타,['자신하는']
캠핑,한지수,기타,['고립된(당황한)']
눈치돌기,김현,기타,['툴툴대는']
밀크,장유진,우울,['가난한 불우한']
캐쉬백,박세영,우울,['마비된']
노이지어 댄 핸,정승훈,화남,['질투하는']
산행,공지명,두려움,['조심스러운']
비하인더 홀,신서영,행복,['흥분']
테이프의 비밀,김규태,두려움,['두려운']
괜찮아,백선우,우울,['염세적인']
조립,신택수,화남,['성가신']
극장판 헬로카봇 : 달나라를 구해줘!,"최신규,김진철",행복,['흥분']
팡파레,이돈구,기타,['고립된(당황한)']
어서오시게스트하우스,심요한,기타,['걱정스러운']
찔리는 이야기,김매일,우울,['마비된']
나만 없어 고양이,"복운석,신혜진",평온,['느긋']
행복의 진수,윤재원,행복,['흥분']
그녀의 씬,김경주,우울,['염세적인']
기대주,김선경,행복,['자신하는']
당신이 알지 못하나이다,신은섭,두려움,['희생된']
분실,구양욱,두려움,['조심스러운']
빈 집,김예지,우울,['가난한 불우한']
이상한 슬픔,오세호,우울,['열등감']
해미를 찾아서,"허지은,이경호",두려움,['조심스러운']
L+,구정회,우울,['염세적인']
유열의 음악앨범,정지우,행복,['흥분']
봄밤,윤대원,기타,['조심스러운']
재회,이건희,우울,['눈물이 나는']
하고 싶은 아이,김여정,기타,['마비된']
안녕 내 사랑,정혜연,우울,['눈물이 나는']
오늘 이 순간,김권환,두려움,['두려운']
전 부치러 왔습니다,장아람,우울,['마비된']
젖꼭지,김용승,화남,['성가신']
푸른방에 찾아온 자객,최병권,두려움,['두려운']
거미,구소정,두려움,['혼란스러운']
기로,한지수,두려움,['회의적인']
매몽,박강,기타,['환멸을 느끼는']
손과 날개,변성빈,기타,['마비된']
신에게 보내는 편지,강다연,우울,['마비된']
프라사드,장준엽,화남,['억울한']
노량진,김정호,화남,['악의적인']
덫,한정아,두려움,['회의적인']
데드라인,최병권,우울,['마비된']
광대들: 풍문조작단,김주호,행복,['흥분']
미래의 밤,신지훈,기타,['희생된']
출장,이원규,우울,['비통한']
포상휴가,신기헌,우울,['비통한']
풀 하우스,강동인,기타,['혐오스러운']
미니월드,장욱상,기타,['흥분']
죽지않는 인간들의 밤,신정원,화남,['안달하는']
파란만장,한정길,두려움,['조심스러운']
스감,안창호,화남,['구역질 나는']
홈,김보솔,화남,['배신당한']
어떤이,유재인,행복,['자신하는']
낚시,이민규,행복,['신이 난']
윤회,주현준,우울,['마비된']
박미숙 죽기로 결심하다.,윤미영,놀람,['충격 받은']
KIM,노영미,기타,['염세적인']
사랑의 방식,이광호,두려움,['두려운']
나를 찾아줘,김승우,우울,['염세적인']
허공에서의 질주,김수연,두려움,['희생된']
은지: 돌이킬 수 없는 그녀,구모,기타,['혼란스러운(당황한)']
무기들의 시간,허건,놀람,['충격 받은']
스완레이크,이세정,두려움,['희생된']
구의역 3번 출구,김창민,우울,['마비된']
시대가 어느 시댄데,김수형,우울,['염세적인']
출국심사,이기혁,두려움,['초조한']
저기요,최지환,화남,['질투하는']
아버지가방에들어가신다!,이민섭,행복,['흥분']
인생게임,양재호,놀람,['충격 받은']
좀비파이터,임지환,화남,['분노']
당신은 안드로이드입니까,유명상,우울,['마비된']
사랑은 꿈과 현실의 외길목에서,최희승,기타,['희생된']
대가리,이수성,우울,"['염세적인', '마비된']"
양자물리학,이성태,우울,['염세적인']
메모리즈,김종관,기타,['마비된']
정의심판,조성현,우울,['염세적인']
너의 생각을 비워봐,"이혜리,김다영,윤솔",기타,['마비된']
나인 VR: 날 만나러 와요,최민혁,행복,['흥분']
"안나, 마리","고충길,정범연",기타,['염세적인']
조의 영역,유태경,우울,['염세적인']
세한도,임훈,기타,['흥분']
바람의 기억,박흥식,우울,['눈물이 나는']
나쁜 녀석들: 더 무비,손용호,화남,['악의적인']
건달티처,어일선,기타,['희생된']
리턴,김휘근,우울,['비통한']
안느 체크소위코프와 일곱 편의 영화들,유영주,기타,['비통한']
자백,김기범,기타,['염세적인']
"안녕, 민영",정서인,화남,['괴로워하는']
왜냐하면 오늘 사랑니를 뽑았잖아요,루돌프 한,행복,['신뢰하는']
애월,박철우,우울,['눈물이 나는']
쉬는 시간,최다니엘,두려움,['당혹스러운']
갓건담,이준섭,기타,['눈물이 나는']
혼 : 공포의 시작,유성호,놀람,['충격 받은']
독촉,서태범,우울,['염세적인']
마음의 소리 스페셜 3 - 붕어빵 부자,김현수,기타,['느긋']
재혼의 기술,조성규,우울,['염세적인']
EBS 댄스파티!,박상용,기타,['희생된']
오만,지일주,기타,['부끄러운']
두번할까요,박용집,기타,"['낙담한', '환멸을 느끼는']"
일진 시즌 2: 도깨비,박창진,기타,"['편안한', '염세적인']"
극장판 타오르지마 버스터 - 블랙어썰트의 귀환,조영광,화남,['안달하는']
정희,이혜원,우울,['눈물이 나는']
선물의 사회성,김기범,우울,['염세적인']
로케이션 구하기,김기범,기타,['고립된']
회사잡담,김기범,기타,['구역질 나는']
템플스테이,김기범,우울,['염세적인']
전화,김기범,두려움,['조심스러운']
더하우스,박균이,놀람,['충격 받은']
소리꾼,조정래,기타,['흥분']
내 남자친구를 소개합니다,송창수,우울,['마비된']
신마적:독불장군 엄동옥,마성지,기타,['염세적인']
신마적:독불장군 엄동옥,마성지,화남,['구역질 나는']
인터뷰,김기범,기타,['조심스러운']
영등포 테이프,문수호,우울,['비통한']
너도 그렇다,박규은,기타,['혐오스러운']
순간,이다은,두려움,['조심스러운']
친구 오는 날,허승모,행복,['신이 난']
이상한 나라의 서준,유가희,기타,['두려운']
815 군산 : 돼지의 최후,한기중,기타,['염세적인']
감쪽같은 그녀,허인무,행복,['흥분']
신의 한 수: 귀수편,리건,행복,['흥분']
전설의 라이타,채기준,행복,['흥분']
"오늘, 우리","조은지,부은주,송예진,곽은미",우울,['눈물이 나는']
미지의 왈츠,홍용호,우울,['눈물이 나는']
"에타세레, 마사이",신혜수,우울,['비통한']
라인맨,김유준,행복,['흥분']
스리스리 - 타임,박한샘,우울,['고립된']
첫잔처럼,백승환,기타,['염세적인']
블랙머니,정지영,기타,['분노']
집 이야기,박제범,기타,['마비된']
훠궈 이야기,김휘근,우울,['눈물이 나는']
천승: 극강의 싸움꾼,박현철,행복,['흥분']
잊지 않았어요,박용철,우울,['마비된']
